Address	valid	invalid	pen	Attesting	Slashed	Exited	Tot	Tag
0x90c5F4d733C5dB300c42Fa0e281D66b215967d0A	10	0	0	10	0	0	10	
0xfDcB514Ea49dd1d988EbA3e4C3e9d3B783B1A9e5	10	0	0	0	0	10	10	
0x7E95EeeFe3A7aeaed53cf483579f0EE01B0bD52b	10	0	0	0	0	10	10	
0x1F5deeE62C65577802E3B15C3F2E523B2b772458	10	0	0	10	0	0	10	
0x27dBaAd2704470DCd98c3F5D790D3F5db66175b4	10	0	0	10	0	0	10	
0xD3B66400b0B059cdA1d101617Dd11e1F6A489546	10	0	0	0	0	10	10	
0x21d67BB402e7E157B0420248018fB1dF2d6c4641	10	0	0	10	0	0	10	
0xf98F0CE575aCEF9b6b1Da72b05Fa65b7a0068adF	10	0	0	0	0	10	10	
0x240E9B275A46d60d3BF8EeC243cA023fD6736549	10	0	0	10	0	0	10	
0xC29de0EB2c29ED0a2e9c5e3Db8bb175a117Ab3FD	10	0	0	10	0	0	10	
0x851F66e2B1Fd9c914a12B751Ea8BCfc847a90102	10	0	0	0	0	10	10	
0x91628ddc3A6ff9B48A2f34fC315D243eB07a9501	10	0	0	10	0	0	10	
0x234415043b1fff486e8315a14f4bcD4aF1e7513C	10	0	0	10	0	0	10	
0xA734CE642E2a20faC708B0D951Bf61464Aa72251	10	0	0	10	0	0	10	
0x7733305CA2768Ae7249CEA555452FdC5EE01CC0B	10	0	0	0	0	10	10	
0xd130FCbDEfF2Cffb5CB53c52c0EdE8a66525D738	10	0	0	10	0	0	10	
0x6A8Bd241426f00EC84e97395d60cdB1232e30529	10	0	0	0	0	10	10	
0x2963361148A692b61d98271ABC440dd0efcaa1cF	10	0	0	0	0	10	10	
0x00645Dd21310882cC32399abCb54e0a05b3b5D1d	10	0	0	0	0	10	10	
0xABf28EF8fC76326f89765609310CCbFCca291d19	10	0	0	10	0	0	10	
0x8036c2eaa27572DAea698d1Fc89259F0EEEE5524	10	0	0	10	0	0	10	
0xB571652Ff900E2c02422a427D5032198192212aB	10	0	0	10	0	0	10	
0x311E466FC25ba7c92D5300D28351cb74372ece6D	10	0	0	0	0	10	10	
0x6265B0B21ee156113F279ca3CFd0814f49107280	10	0	0	10	0	0	10	
0xE456ff3e321be2675A5aEB56b3623586254C3419	10	0	0	1	0	9	10	
0xeB839b1516ad089861A38e74053c973D6d1b3236	10	0	0	10	0	0	10	
0x5194793Cf552A2534952ED0a7bD6Fbb1cA5Fdd1E	10	0	0	0	0	10	10	
0xa99640210D21A7318c3b85C19Ce5b3d49251E04d	10	0	0	10	0	0	10	
0x090Bb0C7CDF2f9e15AD2b61A17f49616A07f909D	10	0	0	10	0	0	10	
0x15123CA6697d37264b7AF82926c23209B0dE71e2	10	0	0	10	0	0	10	
0xA372625b033fb400E3F03820dd7100644f9e1128	10	0	0	10	0	0	10	
0x02F3FE5E132a7C054377E99e58a9c09b11770784	10	0	0	0	0	10	10	
0x8C4d3DdD3E14d08C9722134a9f1cd1f5626069a5	10	0	0	10	0	0	10	
0xC4a69FBf4511A1377161834Cb7a3B8766953dB02	10	0	0	0	0	10	10	
0x935015f87dDb65fe5C26a42a85D1aBFcd9543AD2	10	0	0	0	0	10	10	
0x56aDe75750B3B0f7629e77869B178e2EDD360F29	9	0	0	9	0	0	9	
0x75c43CC45605654A3760569567B852488f84d9c8	9	0	0	0	0	9	9	
0xdB697F63f210c600608c9002F79f21ddB63C84F8	9	0	0	9	0	0	9	
0x21DC0037FB901d1744b2Af525bDe92EC0A23ABD7	9	0	0	0	0	9	9	
0xeB9084E99F757c850325f6A83fC94842E6bA80e2	9	0	0	0	0	9	9	
0x053E1BE1151630Ef9A54e0BcB7f5ccD1503D5725	9	0	0	0	0	9	9	
0x95Ed2E550a3A90232ae664312280B908f91C5b07	9	0	0	9	0	0	9	
0xAbac6904d4D5f289FE8f5A3A261F7B6970C9386d	9	0	0	4	0	5	9	
0x6Ec2E2aF081a2C262379b353f961F095A47105B6	9	0	0	0	0	9	9	
0xC8f4F97fBa7b8d44B130f45578f92205c2fa341C	9	0	0	0	0	9	9	
0xa80F625F864eAD6e2a3228C3D5DD6472b41Fc8C5	9	0	0	9	0	0	9	
0x4DaCe5a18a8C9d4D5f0a01269Df49e3cc2B52750	9	0	0	1	0	8	9	
0xB22E9a1b8ee50C09a59a2fFACEeF561E9D69A493	9	0	0	9	0	0	9	
0xfc8922B86d48f22d4EcE91aaf516B72de71F6dE2	9	0	0	0	0	9	9	
0x6DFa5F1A0E57F13128bd5dCeD895916B30bAf2E5	9	0	0	0	0	9	9	
0x95e62E8FF84ed8456fDc9739eE4A9597Bb6E4c1f	9	0	0	9	0	0	9	
0x3766076c0360211DB151DbAC6904DeA30351493d	9	0	0	0	0	9	9	
0x9889e69401Ea0b12B6b5b6db6368b4733dd89a63	8	0	0	0	0	8	8	
0xc94d662E31754aA37979b909AAB01c5a51bD93e4	8	0	0	0	0	8	8	
0xA0Eb8be35451236fDDCCd97F7faC47301cCf6189	8	0	0	0	0	8	8	
0x5927C08a0b27b3f36157089f907a9588BF25Eb1d	8	0	0	8	0	0	8	
0x82711E6c2D9AFaA0536346356e8E66A01CF7CF44	8	0	0	8	0	0	8	
0xe57f3834700E9Fe0166c97Be35E97a053d1AC5f8	8	0	0	0	0	8	8	
0xc732e29bE7EcF7426C8D8C7D04D0F6e73eD73C43	8	0	0	0	0	8	8	
0x3B3793bfa9c1048418902C3A5563a6fA8B5D90Bb	8	0	0	8	0	0	8	
0x34fcF89dF13E3CcC5CC0FB8aD51d0a4B4c61AEBA	8	0	0	8	0	0	8	
0xEd7f873206b39b713322D87F4F8084798DAdd466	8	0	0	8	0	0	8	
0x05c172f296b1908591928caAf52f34b2991a2F88	8	0	0	0	0	8	8	
0x01e863C402F2E901BA264c3B0b2D6b8606eff2BA	8	0	0	8	0	0	8	
0x4257b295782d1FFCdeeA68218AB81FB526FD9148	8	0	0	8	0	0	8	
0xEeEEeE724F2554b594613f428283bE54F6B99605	8	0	0	0	0	8	8	
0xBFD06611b23CF04dC005a0a7Ed3AE3580A4Ea5Be	8	0	0	0	0	8	8	
0x2dF10f526B0C7E174260c80F311E385EA94a1d37	8	0	0	8	0	0	8	
0x8b5386e7fb3E5b73D1982a71202cDee98e8F9D11	8	0	0	8	0	0	8	
0x34fcF89dF13E3CcC5CC0FB8aD51d0a4B4c61AEBA	8	0	0	8	0	0	8	
0x4912e25eC9D2269a4B441628045538571f6d0ed0	8	0	0	1	0	7	8	
0x4a0703e1f57C9d6c60ba1c558cC2807b8de56fe4	8	0	0	0	0	8	8	
0x7710E7e881333Fd3396Ca5966BeD6E72746b612D	8	0	0	8	0	0	8	
0x88f1706c20d94A4d1551C5F799C9E3380A24C3AC	8	0	0	1	0	7	8	
0x75Fa1B00dF30a65F8fbd1C554F7cB2191D65B997	8	0	0	8	0	0	8	
0x29a6192294Afd8BF763D8a616D2c6CEB47C5B254	8	0	0	4	0	4	8	
0x0Eb21ed8543789C79bEd81D85b13eA31E7aC805b	8	0	0	8	0	0	8	
0x05c172f296b1908591928caAf52f34b2991a2F88	8	0	0	0	0	8	8	
0xf01C7B2ffA19495B973E134Ac4AFd4e6660E0BdA	8	0	0	0	0	8	8	
0xd0e6Dc037f3fF1B8217519E000F62EDdC79e8C94	8	0	0	8	0	0	8	
0xB4c6cd003B9D3d5d09CAC17e58Ea4555cACE1ea3	8	0	0	8	0	0	8	
0x124C5E21A073Fb4694308fBDF72aF362451EAe12	8	0	0	0	0	8	8	
0x2dF10f526B0C7E174260c80F311E385EA94a1d37	8	0	0	8	0	0	8	
0xc799bE8De03F20B2D3b101E6F6516D614e6fFe06	8	0	0	6	0	2	8	
0x854A4eeCcEE584998Da1ef24Af44362A2A76b224	8	0	0	8	0	0	8	
0xC8CB74385167F04141c8Cf49899e16502267C03d	8	0	0	7	0	1	8	
0x6B29132ea388a308578c1d3Be068D0e4fc9915a2	8	0	0	0	0	8	8	
0x1C9F765C579F94f6502aCd9fc356171d85a1F8D0	8	0	0	8	0	0	8	
0xBd926984CAF5544AAb9EE3965f05f0992Bd68878	8	0	0	8	0	0	8	
0xe0f669C285381098d195c9C0f97C15A5b6572d8D	7	0	0	0	0	7	7	
0x6B854eCC57c9f7A7AD63D0eF4D025F7A2638C209	7	0	0	7	0	0	7	
0xCECCe5A3Da042e8Ad4d1E2019B1551D4C898Dd6e	7	0	0	0	0	7	7	
0xeb34cfCe66ebc083225F4E9c2e58436f4FE64289	7	0	0	0	7	0	7	
0xFfeE35E531D94F266B67b672C5ce87E064C7fC7D	7	0	0	7	0	0	7	
0x99c6DF915BbEeFeB1925E72e366183863E86f910	7	0	0	7	0	0	7	
0xF8C03084E6a0e021DD1ea0445C2A4E25339C7a4B	7	0	0	7	0	0	7	
0x3bDA2886F40E4d4464351c5189693e860B5f0705	7	0	0	7	0	0	7	
0xa9ee61E2407C2aedbea51F04bEEc61FB82dC8de6	7	0	0	7	0	0	7	
0xeFC28BED82629DbC409C5074B1Cc6f744b6F8f1C	7	0	0	7	0	0	7	
0xcBFBcbFcA74955B8AB75Dec41F7b9eF36F329879	7	0	0	7	0	0	7	
0xAb7A31eC01742cCD06D47012E638b6bdda56bdec	7	0	0	7	0	0	7	
0x02DCc2B9B493f46D9a57164a6571010B1B1977a7	7	0	0	7	0	0	7	
0x486121196Ae973e594b5ce9209171F5E0dB15DAA	7	0	0	7	0	0	7	
0x03a624f43CE8Ef55e9B62bA63a02937037B68fEe	7	0	0	7	0	0	7	
0x603484230229dd771647e6ac05EffED8Cf682fF3	7	0	0	7	0	0	7	
0xDd903d23Af089a4D2d257ef2a4d34E755813da7b	7	0	0	7	0	0	7	
0xB5dDda13B30b0007BBe7bd04Af0fE8e44582DacA	7	0	0	7	0	0	7	
0x3B60f8b2f83e26de0eB3EebC4Ca034052546f9a7	7	0	0	7	0	0	7	
0x3592283E6b611f323DB089b82946F6DF2d1948ED	7	0	0	0	0	7	7	
0xc1c560f37CcDEa19A2da80e8Ea656AC724Ef49f1	7	0	0	7	0	0	7	
0x356bABa714F1662dbfeb1D29eE946AF467d35d7A	7	0	0	7	0	0	7	
0x73dA45B0a730e7419330177b1964eD0a42cF6E66	7	0	0	7	0	0	7	
0x1216ABe1028608B0EeAAb0635f4C56635F1d69f0	7	0	0	7	0	0	7	
0x84108EF7Ead5e2c1E4B3B525D5E096234EA5b199	7	0	0	7	0	0	7	
0xa3Ce1515F0785bDB38f4e2570C18c9EF95282FbC	7	0	0	7	0	0	7	
0xde1ed6510b33FD92d5C3f16A25c4A69CDceC1Cfe	7	0	0	7	0	0	7	
0xc1C47C47c0cB4E6E4E6Cba1DE405fe8B06b8E564	7	0	0	7	0	0	7	
0xf73506B2DD30597758596672Ce9Df4CF7f4f2788	6	0	0	0	0	6	6	
0xDb25F1E0D4B363F243978f5d20b0506E4d5A3392	6	0	0	0	0	6	6	
0x1906735c014B5B6652e27A716f34A8240Eebca7F	6	0	0	5	0	1	6	
0x4644DEC630abCeE2f4d3C94BA03C366960EA334b	6	0	0	6	0	0	6	
0xc37b40ABdB939635068d3c5f13E7faF686F03B65	6	0	0	0	0	6	6	
0x73F69fae576817AA091eB8bd32c93A05bbE84132	6	0	0	0	0	6	6	
0x691eba6016Ef23BC0065cd22ab6E072Da566CD01	6	0	0	6	0	0	6	
0xE026fFeDD77161caDd525a4D519AF4d4D25D4eBE	6	0	0	6	0	0	6	
0x56A6B552E15b467320519deCFAa283BE8dDa5579	6	0	0	5	0	1	6	
0x1E7375D3dbfA0937Bf0ff731b7F8899038be1eE0	6	0	0	6	0	0	6	
0xAb45b6ceA90F5631359eDF2aa425e8130EfB3798	6	0	0	6	0	0	6	
0x53E3F680C42c762549A5f6fFD4c106F310066d94	6	0	0	0	0	6	6	
0xe6b07735Fb141eC8B8D46850BB59f90A5eC3F3d3	6	0	0	0	0	6	6	
0x655C7eAdf9360603CB5077D8Dc57Fa07bCF61D55	6	0	0	0	0	6	6	
0xD04b3097Bf34CAE173073405c7d7857361513dA8	6	0	0	6	0	0	6	
0x95a223299319022a842D0DfE4851C145A2F615B9	6	0	0	6	0	0	6	
0x27aC829a306932ED98aab8707AccC35D577B432C	6	0	0	0	0	6	6	
0xc9E7D3bbA46c3647aF2DEFF24cF32D12239168CB	6	0	0	6	0	0	6	
0x39fb911215ee394B6c3E871a6F5152d8d622fc8e	6	0	0	6	0	0	6	
0x1477D2A1d140e02b669E7623A9613c3CF9283521	6	0	0	0	0	6	6	
0xA0F28Cd5Fb342E08385Ae8720142Df14fF54815c	6	0	0	0	0	6	6	
0x280427DE6B098b00Ca8676913E3c9310009fEbFb	6	0	0	6	0	0	6	
0xe7F3722A36F1A08c4Db998122553785D94081EBF	6	0	0	6	0	0	6	
0x63b5c840fCE455B34DF94C066c5237e276a2D6dF	6	0	0	0	0	6	6	
0x71c15691e243bE88220957C784053EF0E084440B	6	0	0	0	0	6	6	
0xc9B9B57DC0cC11052e0C5dA30498a22E2D98795D	6	0	0	2	0	4	6	
0x99c72Eb5c22c38137541ef4B9a2FD0316C42b510	6	0	0	6	0	0	6	
0x99de02748FaC71Db78AEA5da0f2ee40478102a8F	6	0	0	0	2	4	6	
0x9758106Dc25403609105e10c11184bCAEc93B40e	6	0	0	6	0	0	6	
0x81443887E6Aef75de940B7244783f896B1c034Ca	6	0	0	0	0	6	6	
0xdfB4d47C608C140Db427075caBC7B33A8A0166f3	6	0	0	6	0	0	6	
0x4a51d77E40FFd8CcDfE5BBE3d5FcaC429BF973C5	6	0	0	0	0	6	6	
0x9bE7be77f3E4942f22A4393643f382011D5f30FB	6	0	0	6	0	0	6	
0xD790D1711A9dCb3970F47fd775f2f9A2f0bCc348	5	0	0	5	0	0	5	
0xb28F260d8A63d5D18e4079A77DEEAc0fFCC1Ec02	5	0	0	5	0	0	5	
0x78bd3F2ac7b79bE581Af236907fb7854B181076a	5	0	0	2	0	3	5	
0x87084347AeBADc626e8569E0D386928dade2ba09	5	0	0	5	0	0	5	
0x1A4c2B35c9B4CC9F9A833A43dBe3A78FDB80Bb54	5	0	0	0	0	5	5	
0x69F1383965EAF97d2Eb33C2e8e324B412594B547	5	0	0	5	0	0	5	
0x78641809DB1001Ed1AeB0Bd716a7953660315e92	5	0	0	0	0	5	5	
0x9018C598570C49673fBdf897Ee01D249425d7C7E	5	0	0	5	0	0	5	
0x5b655EDa7D101f98934392Cc3610BcB25b633789	5	0	0	0	0	5	5	
0xada5365953473776E03A4FBD972Fb8d8E55b439F	5	0	0	5	0	0	5	
0x7A597A96150cbE6677508b150a7ACd72224ac4B8	5	0	0	5	0	0	5	
0x3Eedb85DA27CAC4ec83ab5A8A38F18b0eDbC7042	5	0	0	0	0	5	5	
0xA1d2f9E5ACf413cAaFA4CB0dc9D9B70DAA616e1A	5	0	0	5	0	0	5	
0x4BC5f847EAA543F9a57a47f2700653392483C6A1	5	0	0	0	0	5	5	
0xB95f0C22d041197c95e0F2D3d5a0cc8E5979508d	5	0	0	5	0	0	5	
0x8c1515e1e4A58CC883f005b5E7f5A3094e89c9A3	5	0	0	0	0	5	5	
0x579AD97110d7203E9812FAd0944D89b4bdE81050	5	0	0	5	0	0	5	
0x4A217CC50e6F698086f5853c5DC81B29C6fF37de	5	0	0	0	0	5	5	
0xB95f0C22d041197c95e0F2D3d5a0cc8E5979508d	5	0	0	5	0	0	5	
0x87084347AeBADc626e8569E0D386928dade2ba09	5	0	0	5	0	0	5	
0x7D678b9218aC289e0C9F18c82F546c988BfE3022	5	0	0	0	0	5	5	
0x69F1383965EAF97d2Eb33C2e8e324B412594B547	5	0	0	5	0	0	5	
0xcCb3169266047292862375a478045E471e8360E8	5	0	0	0	0	5	5	
0xdeb8699659bE5d41a0e57E179d6cB42E00B9200C	5	0	0	1	0	4	5	
0x32cEfb2dC869BBfe636f7547CDa43f561Bf88d5A	5	0	0	0	0	5	5	
0x1A4c2B35c9B4CC9F9A833A43dBe3A78FDB80Bb54	5	0	0	0	0	5	5	
0x37223d721901EC493906ddF800B71dbCB347fa68	5	0	0	5	0	0	5	
0x78641809DB1001Ed1AeB0Bd716a7953660315e92	5	0	0	0	0	5	5	
0xFB33111a9B28a98a386AF619F819de122dB1e41B	5	0	0	5	0	0	5	
0xC86B73407893e31259d89bf9482c0A793035bB36	5	0	0	5	0	0	5	
0x226d833075C26dbF9aA377De0363e435808953a4	5	0	0	5	0	0	5	
0x1504fbba6E1e168182cA9D1867C303b04EFE639C	5	0	0	5	0	0	5	
0x76C75e05b07a45Dd624dea88B8f7Db2075b7371B	5	0	0	0	0	5	5	
0x7A597A96150cbE6677508b150a7ACd72224ac4B8	5	0	0	5	0	0	5	
0x3Eedb85DA27CAC4ec83ab5A8A38F18b0eDbC7042	5	0	0	0	0	5	5	
0xA1d2f9E5ACf413cAaFA4CB0dc9D9B70DAA616e1A	5	0	0	5	0	0	5	
0xC63494BE8C1f07C004088706614b6f0b599d3c18	5	0	0	5	0	0	5	
0x1A4b707fc2350069B283a2Da3211F70841Fa7B4b	5	0	0	5	0	0	5	
0x4A217CC50e6F698086f5853c5DC81B29C6fF37de	5	0	0	0	0	5	5	
0x4781f6a1c504c36c4aB3ca6f4DEEF4eCBF2C72f4	5	0	0	5	0	0	5	
0xB5A016c8161f600b3C037091933936E2264f1a47	5	0	0	0	0	5	5	
0xfe12948B55F1Da3c427a962cD260b3608211679E	5	0	0	5	0	0	5	
0xe24c78AFD5dE3B7cb89193F4875bB9bD1302920B	5	0	0	5	0	0	5	
0xA7860E99e3ce0752D1ac53b974E309fFf80277C6	5	0	0	5	0	0	5	
0xBC99feEd850F340464F8Fd43Db8491ef839DfCB8	5	0	0	5	0	0	5	
0x57f3DFD2675615978808285b74d6188cAaE37007	5	0	0	5	0	0	5	
0xecBBc62189B18902e9ABE7236eDfA7964F7E3381	5	0	0	5	0	0	5	
0x44948e3d2050d5E407BF4EB9FBCB47fE35f004eB	5	0	0	0	0	5	5	
0xdcB7C03c06fDE7976De5d179b44e8367942fB8d5	5	0	0	2	0	3	5	
0x0E2935EA3e5Be7D116D6ffcd56E7d7EB92Ae68B5	5	0	0	5	0	0	5	
0x330b52910a47D3039D42866b3FE33af2c54a2a3c	5	0	0	0	0	5	5	
0x70Ae2FAC5E497d0e2526042ED74D71E1F46E4784	5	0	0	5	0	0	5	
0xC3dF32247Aa8995065c03424a3a5420ecE313956	4	0	0	0	0	4	4	DappNode
0xc1f3A18777B2E89E321E61dE0A2c6cF5d3Ce9019	4	0	0	0	0	4	4	DappNode
0x5273611F2cAAdCDA536495909eA87bD2bB9cB9f9	4	0	0	0	0	4	4	DappNode
0x37aedE1dC7522ab441DC0cAd4255D6aEAB907cd6	4	0	0	0	0	4	4	DappNode
0xD3fc3818c64Ad7210e6b339121232c092B045403	4	0	0	4	0	0	4	
0x379e423FECdB0ACb328B9B211F23d414AbD3270f	4	0	0	4	0	0	4	DappNode
0x0699dab910400208B179Fd69C38440BE2E954864	4	0	0	1	0	3	4	
0xD9d345F3D029A0512440772fcbca89FDa68B6676	4	0	0	4	0	0	4	DappNode
0xa4BAaa35a5b5232ACae3eE494F0A1a45D5C67B06	4	0	0	1	0	3	4	
0x536c2604935964D10Da36A3011a9DCc4533e0959	4	0	0	4	0	0	4	DappNode
0x1a476ca1ecBae98A2159Fc7B8aD2cd89a199a6A9	4	0	0	4	0	0	4	
0xe602d1D6a52B5022A81C4eE7020292261bbB6f17	4	0	0	0	0	4	4	DappNode
0xfa14F0e077F3a680fc56127Df78d0e7Ee0AAeFFe	4	0	0	0	0	4	4	DappNode
0x7c7A9f82ECc1Bc6FD4DF7ab3593A2155F175892e	4	0	0	4	0	0	4	DappNode
0xC394f9528Ca5387A89928EFA2e8b7ae61B8459D5	4	0	0	4	0	0	4	DappNode
0xF9F74d49A4219906445418b67376785A3f4a963d	4	0	0	1	0	3	4	DappNode
0x0933224031032e4f79ae95B34C84716A103e348d	4	0	0	0	0	4	4	DappNode
0x47A2f94B1Fc7B9639c15923675bA3f793dc2987F	4	0	0	4	0	0	4	
0x328375e18E7db8F1CA9d9bA8bF3E9C94ee34136A	4	0	0	4	0	0	4	DappNode
0xFaCEc1c32AE56097866A6c1dDA1124f2C6844F40	4	0	0	1	0	3	4	
0x6124cd321876b865a4fCbA131650eDE862e56bf9	4	0	0	4	0	0	4	DappNode
0x436B3e77Ffd57eA372bf57C07b9Da7567EF0977E	4	0	0	4	0	0	4	DappNode
0x86362a4C99d900D72d787Ef1BddA38Fd318aa5E9	4	0	0	0	0	4	4	
0x611020CB49458b5B78159368280d0850A23aee0d	4	0	0	4	0	0	4	
0x2405831B757493EfacaF6dCaF1B2a8B49c7c6485	4	0	0	0	0	4	4	DappNode
0x651c6E78076BF5e8047B5E0a7e44359fDfB4a673	4	0	0	4	0	0	4	DappNode
0xb855Cf2d25F4f94460DAf39a0E042d6467e4c508	4	0	0	0	0	4	4	DappNode
0x8874F03F526608a734C6E102b09D691433059aF5	4	0	0	4	0	0	4	DappNode
0xD97beFFDf558b269257fEba5dF111Ab718B71E24	4	0	0	0	0	4	4	DappNode
0x86358A2D9A39D34D14f419c4B6345E9E80C0C83d	4	0	0	4	0	0	4	DappNode
0x08DdcCb42e5ee1211aE18841359Bcd679eAa63EC	4	0	0	4	0	0	4	DappNode
0x29CA1b6dF1b5698269e6c7584354cb8b33B22e60	4	0	0	4	0	0	4	DappNode
0x50f56716050b4B0aA37508d2738b04AE3934fD99	4	0	0	4	0	0	4	DappNode
0x67017BEbE2A4B8645B28F83D5D472618b35a1230	4	0	0	4	0	0	4	DappNode
0xf3bA41EDCDA59dB360e82e755E771d91ad1a531e	4	0	0	4	0	0	4	DappNode
0x72F9B243F918Ed539297fe8aE281823eA43e2efe	4	0	0	4	0	0	4	DappNode
0x7CA071668f2162B778CB68C74acb5868688f915D	4	0	0	0	0	4	4	DappNode
0x9894D954cfbDf49A7b7f34Ff9b8c99546B63B56A	4	0	0	0	0	4	4	
0xd8588390F9c0f7826E170FF0bFcC95E3638eB861	4	0	0	0	0	4	4	DappNode
0xB6d052d6F5921d52C1c14b69a02De04f840CeFCd	4	0	0	4	0	0	4	DappNode
0x693E8e334E08dbd716001D8F19f3e6B10C36fb15	4	0	0	4	0	0	4	DappNode
0x32388bb1CEdb835A0bA01Da39533804E4d3B6a8F	4	0	0	4	0	0	4	DappNode
0x7c7565c70e3BC73912DBC85DC39B99CFEe8bCCce	4	0	0	4	0	0	4	DappNode
0xb9A8e4d56B423722e423F0C155f068a3Bd9EaFDA	4	0	0	0	0	4	4	DappNode
0xebe31C601808e9c22221693d54fb9E48c399315b	4	0	0	4	0	0	4	DappNode
0x8D79069A3642D044330F065e2688639C226C2289	4	0	0	0	0	4	4	DappNode
0xBDB52F5D700740565226512744A70Cde7fDBc0D7	4	0	0	0	0	4	4	
0x468325e9Ed9bbEF9e0B61F15BFfa3A349bf11719	4	0	0	4	0	0	4	DappNode
0x91AEF3c3b9BAb2c306548269Ff9b6771f2B107D8	4	0	0	4	0	0	4	DappNode
0x31CE4AE28D04791f8dA6e3810CeA7D151C429498	4	0	0	0	0	4	4	
0x9Ef40eCD72824DC856A35f13f5aF97Ba4c22ADee	4	0	0	0	0	4	4	DappNode
0xE352B26D34E303e3fAFe8BbF19746a618dB91a4C	4	0	0	4	0	0	4	
0x437A5bC566153420638047b832D08055420C3284	4	0	0	4	0	0	4	DappNode
0x05036e61Db56792095CC8245E58DEE89B22f3EF5	4	0	0	0	0	4	4	DappNode
0xFA4e65114d9C63dCA0991827096082156A9d988B	4	0	0	4	0	0	4	DappNode
0x6A6C79d8dA4d3B1C8963073529CD026b36817eB6	4	0	0	0	0	4	4	
0x62E2F894964197A2458D8E8276e43450E9f5b885	4	0	0	4	0	0	4	DappNode
0x243150604d24F91B3456094AC7a16419065fB3Bb	4	0	0	0	0	4	4	DappNode
0x0AE6395e62c85B7b5d08c5E7918b60C1Eac66680	4	0	0	0	0	4	4	DappNode
0x4E28B70528A3C216116cEA66fF4c3AaA5537C913	4	0	0	4	0	0	4	DappNode
0x12B2985787A0Ad39A4Bc6241229494773DF96E83	4	0	0	4	0	0	4	DappNode
0x757841d66a9FDd663fc6CaeA5a0BFd9878f5B191	4	0	0	4	0	0	4	DappNode
0x00284d2e4b7201F070f7d02Bf6C899be33b0aA56	4	0	0	4	0	0	4	DappNode
0x779FF1B02d16765e9324ED137914f2e77e2a0D97	4	0	0	4	0	0	4	DappNode
0x38f98d5809544141fff59A5bd2464BB50a8e983F	4	0	0	0	0	4	4	DappNode
0xB00B58ae680F25F389ac09464CDa1340a691Eac9	4	0	0	4	0	0	4	DappNode
0xc1f3A18777B2E89E321E61dE0A2c6cF5d3Ce9019	4	0	0	0	0	4	4	DappNode
0xC782d8e4a560e49c1fBB23F2f30Ac108aA61C220	4	0	0	0	0	4	4	DappNode
0x340690a1B45a5C2c5801cBB39E67062726246453	4	0	0	4	0	0	4	
0x70C58b28F5E39da89bEe0e6E8623e3faF51f0Ed1	4	0	0	0	0	4	4	DappNode
0x775aF9b7c214Fe8792aB5f5da61a8708591d517E	4	0	0	4	0	0	4	
0x449E8424e765a04b6b10E10C13EF941A9bF0D48A	4	0	0	4	0	0	4	DappNode
0x6AB7B4550698Fe1aF0c7Cd9C1ED69Eb383c48257	4	0	0	0	0	4	4	DappNode
0x5AaC7cB6DE9a8eA479E240e0F21901589F50D4A0	4	0	0	4	0	0	4	DappNode
0xFa0fF078173C2f468E10CFE415441ad79EAb7f41	4	0	0	0	0	4	4	DappNode
0xDd23c749DAe0090494b5c127a13E2328fE2852AC	4	0	0	4	0	0	4	DappNode
0xc5deFE70073E5D3B609F2907683d9BEE0E9c6768	4	0	0	4	0	0	4	DappNode
0x2A03437589193a50983C4Df6BcAdDA1Ff0C2B6dC	4	0	0	4	0	0	4	DappNode
0x094b91804f0828205A7409329B4E1B4033A4d441	4	0	0	4	0	0	4	DappNode
0xD1ae6C51d61D327248D1a343f0C141604DbB30ee	4	0	0	2	0	2	4	DappNode
0x74464FA11D1C72b70067389a9B65a88aF8CFD1B5	4	0	0	0	0	4	4	DappNode
0xFf3BE31d9B2532Fb60c2fca05622cf28f489F381	4	0	0	0	0	4	4	DappNode
0xBB5d1c5455EBB40cBE4ADC6766e6465dCF94e7Cc	4	0	0	0	0	4	4	
0x2cfE3D5b6c62D905F2dC961DeE9550a88f23963a	4	0	0	4	0	0	4	
0x2814c361BF1289cEf2958dB2fd9dE154f37a8963	4	0	0	4	0	0	4	DappNode
0x3a1066cC1A884B5e66175f5c622BfBFab3F99058	4	0	0	0	0	4	4	DappNode
0x25bc45e07AfF3A75ef677e58185a1578F6E32306	4	0	0	4	0	0	4	
0x3671C991d7EA3830699AE0eCaa43146c3F35AD22	4	0	0	4	0	0	4	DappNode
0x8b522C0c8994A971AE5828137C14Da4c06a42eE9	4	0	0	4	0	0	4	DappNode
0xdCF887c7A4aba6c63bF0EbFf068DAf7884928630	4	0	0	4	0	0	4	
0xfA135301EB30e75aEBa2c75716Fad793d51197ae	4	0	0	4	0	0	4	DappNode
0x564B1ac3aC8407Db3377bEC75Ad7062164c82dB0	4	0	0	4	0	0	4	DappNode
0x9b7b2B4f7a391b6F14A81221AE0920A9735B67Fb	4	0	0	4	0	0	4	DappNode
0x09b198331dCeC39aF3D305Dc5b23a87971EB044f	4	0	0	4	0	0	4	DappNode
0x1DBA1131000664b884A1Ba238464159892252D3a	4	0	0	4	0	0	4	DappNode
0xcFD6D3B3E40Ec418495A43Ada7EED6019547E6e0	4	0	0	4	0	0	4	
0x718FdF375E1930Ba386852E35F5bAFC31df3AE66	4	0	0	3	0	1	4	
0xf733454BB020B76cFc9c4Ad80367BAb412EdBFfb	4	0	0	4	0	0	4	DappNode
