Address,Points
0x96a3ffd7ea4bdcbd706c55027d97eb5c53a0f28c,3
0x96e4e2ebbeff1f45bfb678695628fa7a0398de1c,56
0x9709767c24886dcfe9618774c870ad16b9b4e170,10
0x97255c3eff9933a22472acb1d025395c4f9b62f3,10
0x97a8682a007519057a5692b86be8f14aefbd3472,5
0x97c8b0cb523b86d68a986036dc9d75d9b535f50d,4
0x97d189a3f556a146c835dbd4af5fca3fc209fef9,1
0x98276ff9b17a2ea4a5b6b472c761b4af169405d6,5
0x98c4f069e5e43d85f0f5dd57a9edc935cb480573,4
0x99526cc46ee1e999d259bdee4645b41c283a1f4d,5
0x9969e219c71b56706f3bc74edef75657ef5c5235,10
0x996c0c5506395c0a2b766ac528d32d04fc6929d6,10
0x99d9e373f8c7477d2e7e361e1b93e108553b3ff1,1
0x99dd6519ae8b8fdc550fcf9914526ffb9b004e6a,15
0x99ea91e4603e7825ecda0c34c480c0e6b3e02ae6,1
0x99fc13a5b46491d84494165ffaa540ffe7ab78d1,10
0x9ac1e12a868c1cdd7016c57c794bebfa10d30a8e,5
0x9b18e9e9aa3dd35100b385b7035c0b1e44afca14,3
0x9b4064c9d9801f062f377512e61bd19484e7f365,6
0x9b5cc53f7a8437db63b2cecaaf393537e1447cb2,1
0x9b75e40870efe8f8d4c4e30a2078bd6c5265942f,5
0x9bb77d01a9b12e04e9db99ec2dd5f564be0265a1,6
0x9be7d88cfd6e4b519cd9720db6de6e6f2c1ca77e,1
0x9c09926927201527812364cf97aa9bb962a638b5,15
0x9c2b07dd951edae10fbf58bb98a1448cde417f58,3
0x9c3815dc94bdba26b01d0c3cb9c4b03d3c13515c,5
0x9c63d3f47dce0ed6e36fa4a516c72e635c541d19,10
0x9c6584b2b01a9069976cb21534f1d60483157f89,1
0x9c868c1a597d08c76406e012f6ebf44a42864d75,7
0x9ca4a13a50119649dd69eb58d1d53f86fa1204b2,1
0x9ca77683a86dc698fe7b3f708cff477e1c16f170,6
0x9ceebf2efbfafde0c721d5f207d8d76ca8db13bb,1
0x9d041b6113bb702b5b9aaf294ba94c89631b82c4,5
0x9d215a2d8f40c25f622db585666f48b08010e00f,1
0x9d412ef6bfc03c816c780bad7ce3654281ede184,10
0x9da073d804957fb65bb03b4576b10b04c681a61a,10
0x9dae7d161d3ddc66325a42c474453a447ac8e1b3,5
0x9dd4db385b28a458856f0c0c4b7224ab2ae23647,12
0x9df2262cba71cd9a9f84b00d24e8a6374a1cf6f0,21
0x9dff2f9da87084b5eb5d51f038e52105e84ffba4,6
0x9dff7476d17c43fc7b33d4ff7637a9b63dc228cb,10
0x9e782f887e7bb3a2551d26da4a8c537267e63420,4
0x9ef7b8dd1425b252d9468a53e6c9664da544d516,1
0x9f131cc86f954bfb1b88b348a10b709aaa9acb63,15
0x9f3bc53c727134798cabf69b9363beb601207972,5
0x9fb0a7af1ec2696750fffb7aea848e5686b27ff7,1
0x9fb90242ebb9b0def6d235101b1e37d5e0f50afb,6
0x9fd8df2aaf8edfe606338cbf5f329a31cc4f0fcc,5
0x9fe0c908f006b62288e633ce987a751cc3fe30df,1
0xa024b9bf07d9b3c0704aef00f2b1df54dc6fafd1,16
0xa04d719807c16e6161f27069b65ba6d2e0bc3d9a,5
0xa0750612090488b82167a53162883318771fbef8,10
0xa0810dcb52e9810629a189ac3e33ba6e2c19ccc3,6
0xa085e7b2935c573f45a72bb01cdb9a83af4fbea6,15
0xa0a591f9ec2b349302e3c580629fe0961185c606,6
0xa0e7379a6ce242f885be0a798136154e8946e197,10
0xa0fc8e215d23711731116e56166be2be414d1efa,1
0xa10bbb3652eb8e88c65d512c84ae0a5adf269570,4
0xa13e9683706b633f64286088658285b8514d9b2f,5
0xa142ac8323fd81b45d52b1d2e474036300c99d2c,10
0xa149cc21ce11803c8e3d405c71cd9bb2dc018593,5
0xa169ae1cdec30d58d07e9d25ebd350ad853b2df5,1
0xa1edb5b959cb4ac4c98854dd3f6681f500f94bc4,5
0xa1fd134591a673052a79827b85e878f626c3061d,10
0xa289001bd43ece47fb7f78ac0301296d32d6bb49,6
0xa2b856906dbc32d19547cd9ed5a266cd08808283,10
0xa2f87aec4a8a4721c9bad258239a409cd9ffd59c,4
0xa33d101debea0a999f3e1a5c68d5e52464d28784,10
0xa34551ceb662aeee115d40482a0fd2d97e6f2050,15
0xa34600e6402868a98b3ca259593d33100d9f74dc,5
0xa34ff97e3a06c212556aea209ae0089370d615f2,11
0xa3989c39c7dad1da34b358627bb07ad6b9be10cf,1
0xa3edb1d56de70c470882e590c7d14cbdab4bb174,5
0xa430ceffa2597d9a7f44636bb1351535ee53b657,5
0xa450cc0a298d99c2794b2f26b9f8e4302a8fe5e1,4
0xa467bcec38bfdc56075f26da158177e4dde0fbf0,6
0xa49224407bfbcfced35d70657f44041b8e162ef9,25
0xa49c61fa9c47da72d0b486faa8bfa8747631bac9,6
0xa4cd26a567908aac033b3d8a61e8f0fde844d384,19
0xa4dde78906b73133296d43f23ca4b41009059123,7
0xa4eab50ecc5b914e522f5ea913b302aac6b8c3e8,10
0xa4eb1e1d1e3283d0c8a9c7c7da8a894ba3e3874f,5
0xa50791b264ebafd0611da627908cdee9c0133777,5
0xa512731e615bb6ad7e92f54631e9b57235631b1b,26
0xa53a6fe2d8ad977ad926c485343ba39f32d3a3f6,3
0xa5473f03b9a3e624f0674045b4b90f30f43e23d5,1
0xa588ad8341616752b2a000d59d377d7f671f6739,1
0xa589aa96714695ef161d49cf4d0851259dc86e97,5
0xa58ff2d480d65506a3ff3308d8dfbdfc40ca338b,13
0xa5d856a71668a3314a144c03268f1801cdbe3eec,5
0xa5dcd275630494d4d174d1df53659e1591f2726c,1
0xa5e731a37fcfd72114b5c3ce0af9545a5a67f7c7,9
0xa612b47ba0d87f8cd6dca3fac5a78ef6a2a4ee4c,5
0xa6346e9426ea2a093af0bf5b119651dabd536946,1
0xa674d416d95d1b75f658b08eac28224d5c9eb9fe,5
0xa6a862d7d184bb838be13861d92c57cb6eadd6a5,3
0xa6bfde9160ce78c1754bb643882b1bf7779b6a2a,5
0xa7339edcd5a6e4b814f36dd55a7ba4c1c052ad5a,1
0xa75327beb595c49878527fa540de3be6d4cce0bc,5
0xa75bdc8652b058deac5429c469aa098ba8b2e34c,10
0xa7e06faf02f282b3ff39c5bfc9a0e8b5aa3d804e,3
0xa7f918b7e9ad21dfeb9254a63627e992c109afac,7
0xa8135b13e1aafb7095689e6e6b539b548c0e167b,1
0xa8222a8c275457cf21962088af2534abaedcf748,5
0xa8b18d1655545d4fef69f049d28fa6ee9d0ca435,4
0xa8e7b0c676ec5069b3616e2ac571f2d68b3a5b98,20
0xa8e8c3a1d7354442fba702b84abcf834213e18d4,3
0xa8fe266851c48facf8ec12c447ca0a30ab7a51bb,11
0xa90962a89a0c024d015338ad7173f4f30f356f77,6
0xa92a16e2e63391e7acec88459721db1e6620cda7,5
0xa980643a35583f7fcbe08950bf99f57ebb60967d,1
0xa9d20b435a85faaa002f32d66f7d21564130e9cf,5
0xa9fdb68d4590748d2c501b5beb7973b2591709f5,5
0xaa0cd6b16af9f4616fa43ecdf8ec73a5a6d0f3e2,1
0xaa3dcae90268e07be651cfd4a2df3fda078571fc,4
0xaa4c3e1991e3663ff90ca978a3f5034b1adebfd1,5
0xaa83d6c8a07492a28af2dfdb57fe69306362f02e,6
0xaaab101ccd7705ac7a0580d54e96d1571e81ece3,5
0xaada5d4343d6560352df894512eb0adafc85fef7,10
0xab3c99b7b1709b98e7e24b0402b7bc7b58596c5e,5
0xab9ab357cb06f644a623fb8cd7a62033e51987d0,3
0xabb8fc1e63afa6e24af0b53b2940a67ef4900d9e,1
0xabece0480a73bda0f61c7e3fc4062c3efd5b4017,5
0xabff1e9cfa87ee14fee544c64957392852d9113d,11
0xac014216bfd16ccf168ee1c744b7af1a50612a02,10
0xac1f6835b47045a98e049ac2d7066296158f914b,20
0xac236ea8ed1c73a83b5a10d17988028fec528f59,6
0xac2bdb872655572f616879eb32e5fb81f336974c,15
0xac2e41127a2838eb8d0c35cbb35c3c2a8a8c135d,10
0xac45c92b6297e1a4b474d63bf42c38bb508e1ca3,5
0xac47658f0059008fcfded31f4bf010fbedf269c9,1
0xac50ce326de14ddf9b7e9611cd2f33a1af8ac039,3
0xac79b92c52c69937eee3cf4e3d64ae0b14460b2e,2
0xac7bfc772dca04bc26c8ac7419a393a9dc3a53a3,4
0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,1
0xad58fa674b7e06f29ec87f17723b07a483d098c4,5
0xad79579eecef31f4719426232d7b527b17b84f85,11
0xad999c40f6d246de710573c097aaaa4bc41a45d4,10
0xadd539ff80f5ba1eef4245a70e9e35f8cd4fd773,4
0xade52dd05aacdd21c922d2853a5a2a0fd55a9cff,5
0xadf02b5f56dd761283f2410370e6470a93c0a974,1
0xae04350b06e89a1717a403184dc89ff58245b976,5
0xae185137c602d11fa2aee334784d5913656d9195,5
0xae256cd2d13353e549d09aea8d4105c8d1cc09d8,10
0xae444cb621a9763d2ca969f11779619eb79f68da,1
0xae5a48e555f5dc7300896b7a12ac64813bccad8c,1
0xae5cb1297fbaf1aa6eebbc26a31d493d75ceaef3,1
0xae5e74b447820bba3c6069356c31d84b6973e12e,4
0xae831d52da85cd26b0b4bda63404ed186b4e1f5d,1
0xaea283989e4960070913e3d87c5419c545ff56c7,12
0xaeb1da2ed96c38f511530cc3ac0a9fbec16a7b02,5
0xaec109dcd8521d4e12a7ec04532cbf9ecaffcc52,1
0xaec53f0a61e7d8b58788a96799c34408bdb4c22d,9
0xaece1a25d8f498148e4cdda5aa51a6e1d44f23bf,5
0xaed61e33bc7f845f25e258fea8d119040852478a,4
0xaf0bdcd4c9d51c4f2f7036dc2d9a26f275de18f3,6
0xaf0f557a9a7e84bdd02adbc14962df2789d95d4e,1
0xaf8737587304016ca1018281cc5b5917d2121594,5
0xaf9a60d61c3e43aefd4e517b8e65af62c408441c,1
0xafbb9b998adcd9285d9cf0fe8388570acd20b221,5
0xafd680fb78648298d13422da8eb29199e72368ec,5
0xafe396335f475bed43ed0ad836453cb39578b842,10
0xb02c5832b14461c060bf8c5de481789c9bed142c,3
0xb02e13f06df55043b1525a31d2ace3d04fa9e1bb,10
0xb03a9029f77b729e2e48727d8e5a2ffc6947d2d6,5
0xb0b82f174b45510092c51ff03f5d41ce58e04baf,5
0xb0d46b102d2f69e10728cd2d7ff518da179e2f6f,10
0xb1117682208d482d240b1c0729e708cc5323cd40,1
0xb1647b50c253dc3600025ff5b9155acf4884813f,1
0xb1927224f07b070ae2e52fc03c8dab39f345ea89,20
0xb221f436ec7127cfe0abf58904017045081907c2,20
0xb22981ba3fe1de2325935c91a3b717168fb86714,12
0xb23bbd9aa7f2dc7e8f2bf93cc4e6ac728b1dcf17,10
0xb23e74c66ea8df363f34cd70b5b3928eaad3d051,5
0xb273f2efdab32bdf5639b58a7993a096f054a7d1,4
0xb2f390af1b11083154a0a15bfd3e555f57d82737,6
0xb33c9098c5ea132e7ee6d375efcdd0a42ef71ee0,7
0xb38d6bf02768aade7d74deb3c198fe726c87f21b,1
0xb40db6e62875d5dcbe1e832e638c5513c1d8878d,6
0xb42a04c3d36d911681c692578c2dc9507355d5d4,5
0xb4338cb8592193d92814c54d8380677fc70005d1,1
0xb459c5b300e72f1889d5237981fe1217a8f137bb,1
0xb4e04a058a379a3e75ab550d9363d09546a46648,5
0xb5221e9567be22250b8d7d3e1c7ae02d64bb3ad2,4
0xb5871b31020a2d9846e468a00d7e4afe604055e2,6
0xb58d57e21fb0ae16a4bdc279ce1267b272deffe1,1
0xb5cce7bc0ceaf22e05b254c619ce8c1a7aff8fc8,5
0xb5d757c759c29af1ee773f440119d9c4baebf2a5,6
0xb5e2b8f44e9f1ae0b23de64cd4579f1ce9fffa7c,5
0xb60faafebe119db715c6b23cc3960b758e64caaf,30
0xb645ea519d3bb18a03eb0e059e5f6a70a793b4fc,4
0xb6e9874752ad5370b42aa4be6593a1c86d15a82e,3
0xb6f5414bab8d5ad8f33e37591c02f7284e974fcb,3
0xb729717daf009663aab623947d8e6fd0c03601fb,11
0xb734c71d206da075f5f513e3ec2fefe056b811ec,5
0xb7c215473e46a61cf6928e02069d1817db9b1712,9
0xb7e9d6425c3d5bc1ee68baedf398b42069a55e4f,10
0xb7ecc2e830fac31cb7ded8abb4556955287dd6ae,5
0xb7f0f0c0179e247b8ffc88dee314b2cd5682a425,5
0xb85b4fc46dba089b4b348d1db380ed0d125a6b8b,5
0xb870a2820b581edf632113d1f93316a3841a318c,10
0xb881189e9494a5b49f7fe383f01061e27ad28f3d,5
0xb894924cbc87d01e65b77af62260b013a78938ac,10
0xb8c6400e52288d3f29a3a1bb14b13f7124d0aa98,7
0xb9f9c1ce0a1f45360949472057ed022ab7d86dff,5
0xba1cf8a6709a907aa8708b4d05701c1991a7f259,10
0xba377c88f0084028349fd199d9e4929f6efee305,1
0xba4c6b8442b2a6b0e30060e6c14470115f5027ac,5
0xba67cecca2e2113216907397a69ab6d03b60f4f0,10
0xba777a22b482e51d65fadaf9a8a4473d588cf43b,5
0xba99f374c20a3475de737b466ee68ad9c38c26af,8
0xbab2f2a10f8e9416303842e10d131f7f865de801,1
0xbad033cdbd98787e5b4b5372ce9d8a64259574b8,1
0xbae582839fc50bbe934169e1bd3fb952b5d86811,6
0xbb6fb9d37942090b1daaac90c19c3871080b4f8b,1
0xbb9f3a92d58dc01ce992abe151313de80463a987,17
0xbbbbb5bcf101c8ffe6de8593cd497805f9a8e4b8,11
0xbbe26fa2295141d5093a21d4a88d69f2190c6ecd,3
0xbc0e7c2eee1ff1c61449fad2d11923a1c0097f2b,15
0xbc177ccf330b081d7807682947d446e00e8d3a44,5
0xbc44ccb8f69032372cb0661480aca53351e468cd,10
0xbc4c722f9f4c116b06b0ff42af7e284b5d2d6390,1
0xbc5090cde901bf1cfc317015598b3b3ee59a536b,5
0xbc5d8be2cf4d8ebbf3146dc06ecb94a0edd0773e,10
0xbcaaccccd380940459d23dbe08e3f49c0a925460,10
0xbccde5095ca8d6abe5c8bc123de0a2140bcd14fc,4
0xbcff060f601684a0dbf5b0ea48d8dcc112f4ff2f,10
0xbd680338b781ccbdaafdf25e902f54b4a4974600,1
0xbe398b88bd18cf82c2a8c182c2aca59d63cb9d7f,5
0xbe4aa1396b01d88dee2d3f96e988dd34c3c65eb4,10
0xbe6d84a503908f7ade8471d4f4b5bed5ecca4643,37
0xbe9181f1741a333756ef6d819f7adb7e201ed429,17
0xbed7e14e072701b27876d44d7751f284cde76a66,2
0xbeeb437eede0e62a796d9e9c337f62746e925832,10
0xbfab4e2cd38aa0a6494c1e3ce1e8cf11b32a8827,10
0xbfb5c354f091d200c75e43bf24562858d3af4b39,1
0xbfe4e0dfcbfac368a1c269c888149ec7feed3650,10
0xc0006e31abcd59f385444e7434421597c095ca03,5
0xc00c1cd03ba8cb8db9b8d410b5b20bf8dc6893b4,1
0xc048f9bd8b53687be7b8b644685e163465b4c222,1
0xc0defaa7c2c2a030bad44a2d4367615f6e8f0c86,5
0xc10512d3d805bd15a4d6a1d80bf4df2760ea6c40,1
0xc1116102e18aa9fe93e7be5e506f4d976f72ed53,5
0xc1650f59296626b83b1a2727589f2df768c61b74,3
0xc172513d486e3b63528d7e7ce2d734a824393280,5
0xc1a44d187e5abea4e63b21b290cef360236a5bf5,4
0xc1bffefde1f7e7057a2fcbaa4365d63fc43c7c9b,1
0xc20ef3340b2f7cd4d70807fadf27a2db3df67078,1
0xc22737a15907d8dbc47102128d8f9971bf5bdd45,6
0xc22f7acf85dd578ce0c7616274aecb9f551f6299,1
0xc23cffd2375ade722720fb625ee0af8efcb7d622,5
0xc252bbac966a9a0e6001f135c104b9bb19fd9311,10
0xc28f272cbd16df2589b3feabcb842a45bcd4c353,2
0xc2a223453780f5c33c4a95c9affded5d599dac19,3
0xc309775d11f59186cb549073d609303af6e37a27,5
0xc32dd2cd79da42611fb861fdc989d6d148652fca,5
0xc3ec9f6ad2bae9e2a320cdcd2355ce3acd576e1c,6
0xc40b73d7969c3543ff6fb00bf6cba9382f88c5ac,10
0xc411ed887ae13c9c6467be85a688459c5a4af3d5,13
0xc41e408374aeec4fdba08b532cdc0f4668248fd6,10
0xc46a822209607c6ee2e31e096198757f160eddbb,5
0xc476106229d04487914de7e4fe39733423cb6d83,5
0xc47fba37b42a11f6867b4af5462b67e90ccfbba3,1
0xc4851c116de98c546ef09f368036070e370a9138,10
0xc485742d19dfcd75482d84de80ad43b9d8f3db21,5
0xc486131964dba3ad4be1e9cc19e8915f63b50d90,6
0xc49376c4d044011eece6ee69efae06f0cc2bd008,10
0xc493b2186818a6e4313c5d1ad724d53905570754,25
0xc4a3feeeb2446742f108dc3b06727b289f46c817,7
0xc4bf64a69d62fc50b3a42431fb535c5338e44141,6
0xc513f38b2a6457e75c6de1f95b60f9f318a34ed4,7
0xc52571c5d19e3a9f37f3af0fe52087734d878b4a,20
0xc5a4e78c99053fa60d79485dc667b329ec639413,1
0xc5adb5a877f81095edcfcc8834297a4dee7908ea,5
0xc5eae0735c1f34b894a518329239ee6b9d500122,1
0xc618c30aa6ca8eac7f8d229e4aae5a4830037c3e,5
0xc62af32b04708176d62a631250df4d6fcae58bcf,8
0xc63494be8c1f07c004088706614b6f0b599d3c18,2
0xc6d1d35ef30e258e9e405ba1fd64bb7442a2dbbf,15
0xc6d6510000166c4e4043a68249952a7fd9650e19,23
0xc7182e288de705f1c9a7de8ee17b3890ca48f7ce,5
0xc7257fa5bea850b598cb7ddfcf65b012e16d2331,10
0xc72634860cbe59bc9e063ea0b4e5bec63ac94ee3,4
0xc799be8de03f20b2d3b101e6f6516d614e6ffe06,18
0xc7d2dd296379aa701ef67ce2a1c3398865a74fe7,1
0xc7ef70254e5a992607c76875b303f0c9a9566ea7,5
0xc817c390e009114686d35765fb8acff44f267976,15
0xc838b08d14d1259b5c5742496ea3fcac7f4e7ce8,5
0xc870fd7316956c1582a2c8fd2c42552ccec70c88,9
0xc888253a70f75d60f3a737832cc2c8410d2c7596,5
0xc89d0473858fc916283d645f60c21def5cfc9ea3,17
0xc8c0494b38c27e27581bd7b04bb9064e965b16a6,6
0xc8cb74385167f04141c8cf49899e16502267c03d,3
0xc934ea2c9629090a11a9dcb901663799f29bc6b2,1
0xc9467f6d899c2ac6a0a423e7d5409cec64e3959f,1
0xc950a5b78898919660745436229d7a7e70fa2a6a,20
0xc9534a59ef121516e5e1aead8d45d151e768e216,8
0xc95c4dac8588959ee66cd1bc6586efbd24349a93,10
0xc9737415bc6fc3d8928a2a2af45d2c850fbee5ca,21
0xc9cb74157f1c0a3966578f9735b7c7ce6c2bd30e,5
0xc9d8cf3058162ef56ae7066d5e6abb4c86973ea5,3
0xca14829d7b2696eb44b1351d4f5bfdee25b2ae65,5
0xca2745a232e7fe2d11cf7d40e43eb6c95aee416e,1
0xca3845f34dfc20d25ea9f93b4a0e86a595ff3db6,1
0xca5ce67a4cc81875f9e687c24ac81d1a6a2ee841,1
0xca72cc4f36e494ba62fcf432b31f41897c9fff00,10
0xca99d35880ce5f6c62ebdc82bdaa02a8ea96101f,1
0xcab79fc4a49051ff0f7bccf93382855dc7526629,13
0xcacefca6805e127a61c04ed56b2ac60f27e0b20f,1
0xcad6b93f55ef52cbd6208b7caa4e258af3d8d16b,34
0xcae997258898ebfdf60f8ce5ffec603a0f29ee08,1
0xcb15649d7b7a1eb01fb1acd14809de6cf82aa1a0,3
0xcb1b0cc02b5a3e35fb061d09b73553b9a746e815,6
0xcb4b578c9934476782427726941ba2c1a1928dc7,7
0xcb4d9715d5fab69c4a50037e102471382e16753a,1
0xcb7c8ec288affcf79f02dcb02bbdd3a27a3f390f,10
0xcbc7f972ed334cd8d0b5838a29303ceb2a5b793a,6
0xcbd2fc06cf050c037ec4481c46ebc624fceb2bd3,5
0xcbd8cdb61fbc75766551a32fa74c281bdc79a832,4
0xcc20d89de39ac9deafaaba2b7402e7fb8bd446c3,1
0xcc2c6b914f3471953eb8b21827a5c534dfa0fc11,10
0xcc44365d1fd4e3241f8dcdfe8133572ec031dc23,4
0xcc4613f4ffb12fc412839df801a7e9a678eac61c,1
0xcc475c6d51b5fe5cad3256c84af0ede800ff0767,1
0xcc63befb6feb1b5358696c86ffec056618385e1d,5
0xcc77e225df6da86a2973aee67a0aac1e9e985e1e,10
0xccaf164303c25be9950b659815aac5122558c351,4
0xccaf67622787cc7dd5dd9962ad7f6c001964e256,4
0xccc2e9551c143b3295f90a096e75c68e07415843,5
0xcceda6e754e9d0f72cefef34d58ba3b792941602,5
0xcd3db4991bd3e4491483e1575fbe09e3bf5caa45,20
0xcd7aa1899823cd40afd37affdb9dc74d251839d5,17
0xcd9a9ac58eafe203e7749ca62507d314e1e0183d,3
0xcdbb121f1dee2e1bea0c5924cb3d60eb77eecb78,1
0xcdd394f0092f7db235014b1373ac5cae10e23528,1
0xcdf156d2afe53e26866936f289e7d9c8eed4f84d,4
0xcdf3b766b14cfdb7e6245fac2993a44f94e5212b,10
0xce2393efa06ce10c0a2ecee421029a62c4024535,1
0xce4a2e9390c1711668020a6c7a09444cfea4b391,1
0xce724bff3e8886348d1ff0a533b9674ca32cd47b,5
0xce92725edddb3d36e9dc8e250093f78dcd7f4012,28
0xcecc0a0102962c884b98f2977d24c7f2952bf2d3,10
0xcf37cc9d50652154da5026fc59b855ffb6f47462,5
0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,1
0xcfaac8de1a0bcf6ebc69d08c92d01cfd87ffa445,3
0xcff11f9b64e3d0b2ebde481d57b57733f5112e27,3
0xd0c7d352c78fe4a5c8e93a4782b353c6d87e9c8b,3
0xd0c8f96eee870e41993df99df7085631591e6cb6,1
0xd0ddc824be4a22e0f9c48b3799fa7667c417e9ab,5
0xd1075e9fe0b21a6c934770250624d559f02af09d,10
0xd10d97bd958779f6e37dedbc9cf0a4cc9d454ef7,1
0xd148ec935cdb33dfe1b78bd7f4af6890808b410b,1
0xd1751454aae005b46f835a047d8fb572b11c81b4,21
0xd18a3fbce54b32f13b74bb063ba98bfa25857533,12
0xd1955f1a60795225a93bfa0ecef94d2e0fac433c,1
0xd1b69961df7b513194ba0180fd6a664ed07e4743,5
0xd1f32511b4d160cbb050d3f05bd07f6c0ef47a8c,17
0xd244693238b37c672d2f2a3334c4332e32de310c,5
0xd244afe8b20e78b09a344b1073bf2745c8297377,10
0xd28aaacaa524f50da5c6025ca5a5e1a8cbf84647,5
0xd2aa2637cb286e815049952799b100ea65814b66,5
0xd2dbc469f0fbc3f021c14a1b293e135cc467a8ad,1
0xd30af81d3553b340ac8f0624493f70340801f7c7,5
0xd36b75038424dc217aee234633eff4a777744b67,10
0xd3aecf9e0856822bd320873e905ae9f78a2977e7,4
0xd4644a70a3209e8f35be6e227e1e8618e6ee756c,3
0xd49f5c00cc9096bad7ba4b27bf40b2f17c85ac98,6
0xd4c4d64c869d2fa58cbebae162ca386669d854db,3
0xd4d5cd867944afdd49b13e98cea60a9f8c0c84ec,5
0xd4f7e299a5c8e204aca470ff67b374e7a84d5467,5
0xd5281b0011eb37ab391e59add92ccb33a6870816,7
0xd5341270b57189aaa8427d8cb3303be0b05f6233,5
0xd5480be181f4417828ff619d8b6df48e10f3ebab,22
0xd575b398eb2c13ee35a865cdc55e8319bc4aef64,3
0xd5c0514394debbe67998e278385372b87d8f1a97,5
0xd5dbb9e213545a4d8248d671bfcf6e5fa6e72faf,1
0xd5e22d3fdadbb3cbb4c7cde7d80138bf492afe40,2
0xd5fb864acfd6bb2f72939f122e89ff7f475924f5,3
0xd658dce6d7369c8639de4b8a1941d860d59e1550,5
0xd65deb57d16eeae3be1ab28a0771671e700ca38c,6
0xd66fd233f73a7a891af58f476b39b9281857914f,6
0xd696bed3701ad1997c5a6e3000482f6713af18fd,10
0xd6aeb61dc94e5391b7d7ee1a7f85c452d43c1bc3,5
0xd6b5aa568b54f1b5b849b8fbeab1957eaeb18e5e,10
0xd6bf93756ff8db92286442d95d62b6e12b861e50,5
0xd6c3280e7b610b58ebd4c36ca707d717c2683c3e,1
0xd722fe8c1ebc95471da98625651d2c704991b809,10
0xd73d38c9850a0006d5bd28a01da915fea7673c25,5
0xd7dd7bd520aa267b49199deb1bd50e7858cd51e5,1
0xd7f6bad6fc716b889f84a94fee046188f08988ce,16
0xd83f98b5e4a0de208725990ae216d072302f450d,10
0xd880cc3ed0e591724dded4d0137e70b993250c0e,1
0xd8d3a665df1a81029f26a10e40932ce0108b106e,7
0xd8d5b1ed03e462cd029f034649078ffd0fa58870,1
0xd9c957d2a93c5a689b7dd6e542149296ff40fd5e,1
0xd9cb58cf8ca7611890a50e45d8b5e984df14b0c7,4
0xd9d5ba5c245b2a5667109c1f521cdef2b6743458,4
0xd9d709ae8a023f283b0e0d2fe80f390af4dcf874,1
0xd9e19b69fb29c2c014c05584c43ee5081c5f3109,1
0xd9e330087ffa488daf178e15754848e22f2f27d0,5
0xda50beb6279f1b18e7fa5e061483d0dceb2af064,20
0xda5386537b2925f390a1dc67d2386b18de1d48f4,6
0xda8003cc90b508504bb83d71819009b6b109826e,1
0xda80050ed4f50033949608208f79ee43ab91df55,10
0xda9414c1428391a42e0a5961820095e3962f5600,5
0xdaaf3c8f3d6accdef64b814e4267d861cf546391,37
0xdadd7c883288cfe2e257b0a361865e5e9349808b,4
0xdafa03acc82aece9121c6cabb0961228a8d46993,1
0xdb3dd0474ae31a066f5e75f421c36915c8ffa964,1
0xdb8c5ca4542e65c0563a469ea32725249e16a540,2
0xdbc0a1b0f07f3bb0d9ae65f71ad7acd165986ae4,10
0xdbdcae191fd9be614788ea9c433e4eb328915cc1,10
0xdc1c721dbc7baafa9bc83c093207054fe44dff65,1
0xdc3584e6ae02a7d04fd75ace83a67c637bd23341,1
0xdc54436d54679313d1202a4ec28434dcb291add4,17
0xdc644050e3d25d9ee547acb4a26804a8cbc38d43,6
0xdc78deea4218144a7c27e731f2d4638e8c96edac,10
0xdc8d9112242a91da4cbada87e05dbc20fd802783,20
0xdcaf3ed6e28047f4480900a39a318d8377ad36e3,20
0xdccf8451070a86183ee70d330c4c43b686e9cf86,20
0xdd1e0799211d06217d4ddf34586f994cc9b4e6f0,6
0xdd65335fdfcec4474f5f13aec96ce079fa1895d4,10
0xdd66f694bde45827c0de232c19159f4a1683b659,3
0xdd6b62a1a893edd191609d18f35046017ca9d528,20
0xdd79bce59cc49c98308d5d1c7c635d0b6283d20a,5
0xdd9df31f1dbe1c1815d4df96b2fa5f9694cb3804,1
0xddda9cbfd063e947d23802138bb3a0dbd320385e,6
0xddfa0ea6c23c7923bc7474795602e52748dbcdee,5
0xde304a13f643d008283e2f598f25e916c4701181,10
0xde7a4102e259336e2a47a5e804fa8ca04d8cbc22,1
0xde91165f5ee7d37c2277b981b69f898e1028b98a,6
0xdea3c06eee614bf84e74d505173822236c8ad135,13
0xdee6acc4d54b3ec6c890737fe6b81db7a24fd4b3,3
0xdef82ab8de3283b057e38ed453bb699003c9b980,1
0xdfa47f0bea24b7f5bda9f32ed98f92dd84883401,1
0xdfd869c5320b08006c2e59fa4b9c41d9bf97ebb9,6
0xdfdd66da9131b7f06572870b7039f8f0026aef5e,5
0xe003711fc551f3d6222c11e77008553f5ee58f76,1
0xe0ace1006cc3e4e1fbdcf59fc1c831e77cdad4fc,1
0xe0b43c1435a9cb923f6c19e9383c3cf9f5033f85,10
0xe0d57a4f9888bf5f8e31bb398e52034d7281752b,2
0xe139335c6cfd0ceb7871458c0ad91006a2701ae4,5
0xe1636df937058b951e99ad61f7d2f079244a0d7d,5
0xe1785eeaee36bce143a2db3d081ebe4797f249f8,10
0xe1859624be443eb2e81c93c693131ebe82ae2fe5,7
