Address,VoteCount
0x2fe05ee4d4d06e545f26ca9275bc0a4831df398a,2
0x2fe214a980502be799b88fe65dc08c4cff2aa534,1
0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,2
0x302d676d2207bd6680e2ad0a742a309f5fa20185,5
0x3050620423f4db43e1904815e898c466526387b8,1
0x307d792d792d6251dc7c1eddb738626956790d02,3
0x30996329fe4f1d4b444073af394616d29dc18c3c,1
0x3104eff929b43ff8b48176f2823f44088170e8bd,78
0x3133e0c65779993d607b2b6d689378a012a05c00,26
0x315e7ffe2ba2cd553c16bd6bf123dd7b8be224f4,6
0x31d173ea66fa8fba38b3ddb798c1c1098f3ae8c5,1
0x31f02e88bd6110723e767af9e7186e61fc9e88f8,3
0x31f45f2278a23ef31a5485d3aa98178e7f39710d,4
0x32254b28f793cc18b3575c86c61fe3d7421cbbef,39
0x32a59b87352e980dd6ab1baf462696d28e63525d,24
0x32d9a8e41a03bf39c1095c0038fc4e64641ceb0f,61
0x3301ef414494d4f2c634660883bffb6ffd0abe83,5
0x3384af5128b977ec98d9fac06fbcde9185eba983,1
0x33a32ed086bbf934b2f0855233eeb1fd8e6eed3b,4
0x33a4c0070384725dbdf57edf3d179f6891124517,7
0x33c4c38e96337172d3de39df82060de26b638c4b,6
0x33d66941465ac776c38096cb1bc496c673ae7390,10
0x3423acb92fa3f5a640bf4fe75692cf3197f15bb3,7
0x34373f929a5a5d66045e60c375f0c162e2be5c16,4
0x348aa579ad95909cad1169ec82ce1aabb7e2982f,3
0x34e31ddb2e1a2e06d8d75f5ea109ce001fc969b5,1
0x352c7dcca6dd89a75efcbebc77bcf8efb2128248,7
0x3559a8a3397c5730683418766cdda57770c45fdf,1
0x3566ab5289cf2054cd1cd6fd064d7771a09d163b,2
0x36f793859b34dab7d8fce45142cf731d0ab8a589,20
0x3767c879235dfe3b33f37a3c0c0226afcb6f118a,6
0x37752cbc53e5389020e1280784404b4d93aff593,59
0x3786c091ed68d5b58efae5193e54c043bde3b8f6,1
0x37900736d4baa4fc9930c1a89352391228628c64,1
0x379850e73fffdc873ba6be8597f87f082ae8b8a6,7
0x380507ac9fb6b071464822bc5e36abaf63a60636,15
0x38b068592725aea8b4382fd5e7ddf872a4b6213b,1
0x38ea2f2333ad37b9e95fbcf44db5a71215f54abd,30
0x390a77aa065d75a931e9192c2cb5db43e9dbfbac,10
0x394070a6d1cb8e1848321cf20b7b7a640d39a5fc,11
0x3949a8b722cda9c4870f0016095b83f707a2ce10,1
